Poster_Link,Title,Certificate,Overview,Runtime (min),Genre,Actors,Director,Year,imdbRating,rottenRating,tmdbRating
https://image.tmdb.org/t/p/w500/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,A Clockwork Orange,NC-17,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",137.0,"Science Fiction, Crime","Malcolm McDowell, Patrick Magee, Carl Duering, Michael Bates, Warren Clarke",Stanley Kubrick,1971.0,8.2,,8.187
https://image.tmdb.org/t/p/w500/puHRt6Raovm5ujGCdwLWvRv4NHU.jpg,Like Stars on Earth,PG,"Ishaan Awasthi is an eight-year-old whose world is filled with wonders that no one else seems to appreciate. Colours, fish, dogs, and kites don't seem important to the adults, who are much more interested in things like homework, marks, and neatness. Ishaan cannot seem to get anything right in class; he is then sent to boarding school, where his life changes forever.",162.0,Drama,"Darsheel Safary, Tisca Chopra, Vipin Sharma, Aamir Khan, Tanay Chheda",Aamir Khan,2007.0,8.3,,7.983
https://image.tmdb.org/t/p/w500/aJCpHDC6RoGz7d1Fzayl019xnxX.jpg,Die Hard,R,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her offices Christmas Party, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",132,"Action, Thriller","Bruce Willis, Alan Rickman, Alexander Godunov, Bonnie Bedelia, Reginald VelJohnson",John McTiernan,1988,8.2,94.0,7.798
https://image.tmdb.org/t/p/w500/ckmYng37zey8INYf6d10cVgIG93.jpg,The Sting,PG,A novice con man teams up with an acknowledged master to avenge the murder of a mutual friend by pulling off the ultimate big con and swindling a fortune from a big-time mobster.,129.0,"Comedy, Crime, Drama","Paul Newman, Robert Redford, Robert Shaw, Charles Durning, Ray Walston",George Roy Hill,1973.0,8.3,93.0,8.03
https://image.tmdb.org/t/p/w500/sizg1AU8f8JDZX4QIgE4pjUMBvx.jpg,Indiana Jones and the Last Crusade,PG-13,"In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!",127,"Adventure, Action","Harrison Ford, Sean Connery, Denholm Elliott, Alison Doody, John Rhys-Davies",Steven Spielberg,1989,8.2,,7.847
https://image.tmdb.org/t/p/w500/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,Oppenheimer,R,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,181.0,"Drama, History","Cillian Murphy, Emily Blunt, Matt Damon, Robert Downey Jr., Florence Pugh",Christopher Nolan,2023.0,8.3,93.0,8.061
https://image.tmdb.org/t/p/w500/vZIJxGnjcswPCAa52jhbl01FQkV.jpg,Metropolis,NR,"In a futuristic city sharply divided between the rich and the poor, the son of the city's mastermind meets a prophet who predicts the coming of a savior to mediate their differences.",153.0,"Drama, Science Fiction","Gustav Fröhlich, Brigitte Helm, Alfred Abel, Rudolf Klein-Rogge, Theodor Loos",Fritz Lang,1927.0,8.3,97.0,8.108
https://image.tmdb.org/t/p/w500/8KSDI7ijEv7QVZdIyrLw5Gnhhr8.jpg,Snatch,R,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",103,"Crime, Comedy","Jason Statham, Alan Ford, Stephen Graham, Brad Pitt, Dennis Farina",Guy Ritchie,2000,8.2,,7.814
https://image.tmdb.org/t/p/w500/iZf0KyrE25z1sage4SYFLCCrMi9.jpg,1917,R,"At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.",119.0,"War, History, Thriller, Drama","George MacKay, Dean-Charles Chapman, Mark Strong, Andrew Scott, Richard Madden",Sam Mendes,2019.0,8.2,,7.988
https://image.tmdb.org/t/p/w500/lWCgf5sD5FpMljjpkRhcC8pXcch.jpg,L.A. Confidential,R,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.,138,"Crime, Mystery, Thriller, Drama","Guy Pearce, Russell Crowe, Kevin Spacey, Kim Basinger, Danny DeVito",Curtis Hanson,1997,8.2,99.0,7.795
https://image.tmdb.org/t/p/w500/abmxGiCV04NQj4jngbSQTGLgiC1.jpg,Bicycle Thieves,NR,"Unemployed Antonio is elated when he finally finds work hanging posters around war-torn Rome. However on his first day, his bicycle—essential to his work—gets stolen. His job is doomed unless he can find the thief. With the help of his son, Antonio combs the city, becoming desperate for justice.",89.0,Drama,"Lamberto Maggiorani, Enzo Staiola, Lianella Carell, Gino Saltamerenda, Vittorio Antonucci",Vittorio De Sica,1948.0,8.2,99.0,8.182
https://image.tmdb.org/t/p/w500/cP1ElGjBhbZAAqmueXjHDKlSwiP.jpg,Downfall,R,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.",155.0,"Drama, History, War","Bruno Ganz, Alexandra Maria Lara, Corinna Harfouch, Ulrich Matthes, Juliane Köhler",Oliver Hirschbiegel,2004.0,8.2,,7.858
https://image.tmdb.org/t/p/w500/lHd3W8E5aKoki9pDP7tN7yEh3c0.jpg,Dangal,PG,"Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.",161.0,"Drama, Family, Comedy","Aamir Khan, Fatima Sana Shaikh, Sanya Malhotra, Zaira Wasim, Suhani Bhatnagar",Nitesh Tiwari,2016.0,8.3,,7.89
https://image.tmdb.org/t/p/w500/kW9LmvYHAaS9iA0tHmZVq8hQYoq.jpg,The Wolf of Wall Street,R,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",180.0,"Crime, Drama, Comedy","Leonardo DiCaprio, Jonah Hill, Margot Robbie, Matthew McConaughey, Kyle Chandler",Martin Scorsese,2013.0,8.2,,8.029
https://image.tmdb.org/t/p/w500/h1B7tW0t399VDjAcWJh8m87469b.jpg,Hamilton,PG-13,"Presenting the tale of American founding father Alexander Hamilton, this filmed version of the original Broadway smash hit is the story of America then, told by America now.",160.0,"History, Drama","Lin-Manuel Miranda, Leslie Odom Jr., Renée Elise Goldsberry, Phillipa Soo, Daveed Diggs",Thomas Kail,2020.0,8.3,,8.2
https://image.tmdb.org/t/p/w500/ekstpH614fwDX8DUln1a2Opz0N8.jpg,Taxi Driver,R,A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action.,114.0,"Crime, Drama","Robert De Niro, Jodie Foster, Cybill Shepherd, Harvey Keitel, Peter Boyle",Martin Scorsese,1976.0,8.2,89.0,8.134
https://image.tmdb.org/t/p/w500/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,Green Book,PG-13,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",130.0,"Drama, History","Viggo Mortensen, Mahershala Ali, Linda Cardellini, Sebastian Maniscalco, Dimiter D. Marinov",Peter Farrelly,2018.0,8.2,,8.232
https://image.tmdb.org/t/p/w500/4MpN4kIEqUjW8OPtOQJXlTdHiJV.jpg,Batman Begins,PG-13,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",140,"Action, Crime, Drama","Christian Bale, Michael Caine, Liam Neeson, Katie Holmes, Gary Oldman",Christopher Nolan,2005,8.2,,7.712
https://image.tmdb.org/t/p/w500/ooqASvA7qxlTVKL3KwOzBwy57Dh.jpg,For a Few Dollars More,R,"Two bounty hunters both pursue the brutal and sadistic bandit, El Indio, who has a large bounty on his head.",132.0,Western,"Clint Eastwood, Lee Van Cleef, Gian Maria Volonté, Luigi Pistilli, Klaus Kinski",Sergio Leone,1965.0,8.2,,8.017
https://image.tmdb.org/t/p/w500/vuza0WqY239yBXOadKlGwJsZJFE.jpg,The Truman Show,PG,"Every second of every day, from the moment he was born, for the last thirty years, Truman Burbank has been the unwitting star of the longest running, most popular documentary-soap opera in history. The picture-perfect town of Seahaven that he calls home is actually a gigantic soundstage. Truman's friends and family - everyone he meets, in fact - are actors. He lives every moment under the unblinking gaze of thousands of hidden TV cameras.",103.0,"Comedy, Drama","Jim Carrey, Laura Linney, Noah Emmerich, Natascha McElhone, Holland Taylor",Peter Weir,1998.0,8.2,94.0,8.147
https://image.tmdb.org/t/p/w500/b6vYatvui1EXeFYfpDX4rcbueuP.jpg,Judgment at Nuremberg,NR,"In 1947, four German judges who served on the bench during the Nazi regime face a military tribunal to answer charges of crimes against humanity. Chief Justice Haywood hears evidence and testimony not only from lead defendant Ernst Janning and his defense attorney Hans Rolfe, but also from the widow of a Nazi general, an idealistic U.S. Army captain and reluctant witness Irene Wallner.",191.0,"Drama, History","Spencer Tracy, Richard Widmark, Maximilian Schell, Burt Lancaster, Marlene Dietrich",Stanley Kramer,1961.0,8.3,,8.042
https://image.tmdb.org/t/p/w500/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg,Some Like It Hot,NR,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.",122.0,"Comedy, Romance, Crime","Tony Curtis, Jack Lemmon, Marilyn Monroe, George Raft, Pat O’Brien",Billy Wilder,1959.0,8.2,95.0,8.096
https://image.tmdb.org/t/p/w500/nrmXQ0zcZUL8jFLrakWc90IR8z9.jpg,Shutter Island,R,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",138.0,"Drama, Thriller, Mystery","Leonardo DiCaprio, Mark Ruffalo, Ben Kingsley, Max von Sydow, Michelle Williams",Martin Scorsese,2010.0,8.2,,8.2
https://image.tmdb.org/t/p/w500/drgMcyTsySQBnUPGaBThCHGdlWT.jpg,The Kid,PG,A tramp cares for a boy after he's abandoned as a newborn by his mother. Later the mother has a change of heart and aches to be reunited with her son.,68.0,"Comedy, Drama","Charlie Chaplin, Jackie Coogan, Carl Miller, Edna Purviance, Albert Austin",Charlie Chaplin,1921.0,8.2,100.0,8.157
https://image.tmdb.org/t/p/w500/xxHNaCMycynHMKdEZHHQCzaPbZl.jpg,The Father,PG-13,"A man refuses all assistance from his daughter as he ages and, as he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",97.0,Drama,"Anthony Hopkins, Olivia Colman, Mark Gatiss, Olivia Williams, Imogen Poots",Florian Zeller,2020.0,8.2,,8.113
https://image.tmdb.org/t/p/w500/qU5QzNDrsusmuqKW6FsSvHYoIEQ.jpg,All About Eve,PG,"From the moment she glimpses her idol at the stage door, Eve Harrington is determined to take the reins of power away from the great actress Margo Channing. Eve maneuvers her way into Margo's Broadway role, becomes a sensation and even causes turmoil in the lives of Margo's director boyfriend, her playwright and his wife. Only the cynical drama critic sees through Eve, admiring her audacity and perfect pattern of deceit.",139.0,Drama,"Bette Davis, Anne Baxter, George Sanders, Celeste Holm, Gary Merrill",Joseph L. Mankiewicz,1950.0,8.2,99.0,8.08
https://image.tmdb.org/t/p/w500/fjTU1Bgh3KJu4aatZil3sofR2zC.jpg,Jurassic Park,PG-13,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",127.0,"Adventure, Science Fiction","Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough, Bob Peck",Steven Spielberg,1993.0,8.2,,7.953
https://image.tmdb.org/t/p/w500/nuZDiX8okojcwkStdaMjA9LUQAT.jpg,There Will Be Blood,R,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives.",158.0,Drama,"Daniel Day-Lewis, Paul Dano, Kevin J. O'Connor, Ciarán Hinds, Dillon Freasier",Paul Thomas Anderson,2007.0,8.2,,8.1
https://image.tmdb.org/t/p/w500/gziIkUSnYuj9ChCi8qOu2ZunpSC.jpg,Casino,R,"In early-1970s Las Vegas, Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger.",179.0,"Crime, Drama","Robert De Niro, Sharon Stone, Joe Pesci, James Woods, Don Rickles",Martin Scorsese,1995.0,8.2,94.0,7.996
https://image.tmdb.org/t/p/w500/vOyfUXNFSnaTk7Vk5AjpsKTUWsu.jpg,The Sixth Sense,PG-13,"Following an unexpected tragedy, child psychologist Malcolm Crowe meets a nine year old boy named Cole Sear, who is hiding a dark secret.",107.0,"Mystery, Thriller, Drama","Bruce Willis, Haley Joel Osment, Toni Collette, Olivia Williams, Trevor Morgan",M. Night Shyamalan,1999.0,8.2,,7.952
https://image.tmdb.org/t/p/w500/iYQcDhuHrdPOHLUUxXaFChFrc97.jpg,Ran,R,"With Ran, legendary director Akira Kurosawa reimagines Shakespeare's King Lear as a singular historical epic set in sixteenth-century Japan. Majestic in scope, the film is Kurosawa's late-life masterpiece, a profound examination of the folly of war and the crumbling of one family under the weight of betrayal, greed, and the insatiable thirst for power.",160.0,"Action, Drama, History","Tatsuya Nakadai, Akira Terao, Jinpachi Nezu, Daisuke Ryū, Mieko Harada",Akira Kurosawa,1985.0,8.2,96.0,8.057
https://image.tmdb.org/t/p/w500/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,Top Gun: Maverick,PG-13,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",131.0,"Action, Drama","Tom Cruise, Miles Teller, Monica Barbaro, Lewis Pullman, Jay Ellis",Joseph Kosinski,2022.0,8.2,96.0,8.178
https://image.tmdb.org/t/p/w500/bj1v6YKF8yHqA489VFfnQvOJpnc.jpg,No Country for Old Men,R,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",122.0,"Crime, Drama, Thriller","Javier Bardem, Tommy Lee Jones, Josh Brolin, Woody Harrelson, Kelly Macdonald","Joel Coen, Ethan Coen",2007.0,8.2,,7.944
https://image.tmdb.org/t/p/w500/tzGY49kseSE9QAKk47uuDGwnSCu.jpg,The Thing,R,"In the winter of 1982, a twelve-man research team at a remote Antarctic research station discovers an alien buried in the snow for over 100,000 years. Soon unfrozen, the form-changing creature wreaks havoc, creates terror... and becomes one of them.",109.0,"Horror, Mystery, Science Fiction","Kurt Russell, Keith David, Wilford Brimley, T.K. Carter, David Clennon",John Carpenter,1982.0,8.2,,8.068
https://image.tmdb.org/t/p/w500/s8C4whhKtDaJvMDcyiMvx3BIF5F.jpg,Pan's Labyrinth,R,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",118,"Fantasy, Drama, War","Ivana Baquero, Sergi López, Maribel Verdú, Ariadna Gil, Doug Jones",Guillermo del Toro,2006,8.2,95.0,7.753
https://image.tmdb.org/t/p/w500/54roTwbX9fltg85zjsmrooXAs12.jpg,Unforgiven,R,"William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",130.0,Western,"Clint Eastwood, Gene Hackman, Morgan Freeman, Jaimz Woolvett, Richard Harris",Clint Eastwood,1992.0,8.2,96.0,7.91
https://image.tmdb.org/t/p/w500/rEIg5yJdNOt9fmX4P8gU9LeNoTQ.jpg,A Beautiful Mind,PG-13,"From the heights of notoriety to the depths of depravity, John Forbes Nash Jr. experiences it all. As a brilliant but socially awkward mathematician, he made a groundbreaking discovery early in his career and stands on the brink of international acclaim. But as the handsome and arrogant Nash accepts secret work in cryptography, he becomes entangled in a mysterious conspiracy. His life takes a nightmarish turn and he soon finds himself on a painful and harrowing journey of self-discovery.",135,"Drama, Romance","Russell Crowe, Jennifer Connelly, Ed Harris, Paul Bettany, Christopher Plummer",Ron Howard,2001,8.2,,7.854
https://image.tmdb.org/t/p/w500/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg,Kill Bill: Vol. 1,R,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",111.0,"Action, Crime","Uma Thurman, Lucy Liu, Vivica A. Fox, Daryl Hannah, David Carradine",Quentin Tarantino,2003.0,8.2,,7.97
https://image.tmdb.org/t/p/w500/pWcst7zVbi8Z8W6GFrdNE7HHRxL.jpg,The Treasure of the Sierra Madre,NR,"Two jobless Americans convince a prospector to travel to the mountains of Mexico with them in search of gold. But the hostile wilderness, local bandits, and greed all get in the way of their journey.",126.0,"Adventure, Drama, Western","Humphrey Bogart, Walter Huston, Tim Holt, Bruce Bennett, Barton MacLane",John Huston,1948.0,8.2,100.0,7.95
https://image.tmdb.org/t/p/w500/uhviyknTT5cEQXbn6vWIqfM4vGm.jpg,Prisoners,R,"Keller Dover is facing every parent’s worst nightmare. His six-year-old daughter, Anna, is missing, together with her young friend, Joy, and as minutes turn to hours, panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street.",153.0,"Drama, Thriller, Crime","Hugh Jackman, Jake Gyllenhaal, Viola Davis, Maria Bello, Terrence Howard",Denis Villeneuve,2013.0,8.2,,8.098
https://image.tmdb.org/t/p/w500/tN7kYPjRhDolpui9sc9Eq9n5b2O.jpg,Yojimbo,NR,"A nameless ronin, or samurai with no master, enters a small village in feudal Japan where two rival businessmen are struggling for control of the local gambling trade. Taking the name Sanjuro Kuwabatake, the ronin convinces both silk merchant Tazaemon and sake merchant Tokuemon to hire him as a personal bodyguard, then artfully sets in motion a full-scale gang war between the two ambitious and unscrupulous men.",110.0,"Drama, Thriller","Toshirō Mifune, Tatsuya Nakadai, Yōko Tsukasa, Isuzu Yamada, Daisuke Katō",Akira Kurosawa,1961.0,8.2,96.0,8.098
https://image.tmdb.org/t/p/w500/eHuGQ10FUzK1mdOY69wF5pGgEf5.jpg,Finding Nemo,G,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",100,"Animation, Family","Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe, Geoffrey Rush",Andrew Stanton,2003,8.2,99.0,7.8
https://image.tmdb.org/t/p/w500/gBH4H8UMFxl139HaLz6lRuvsel8.jpg,The Great Escape,NR,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",173.0,"Adventure, Drama, War","Steve McQueen, James Garner, Richard Attenborough, James Donald, Charles Bronson",John Sturges,1963.0,8.2,,7.946
https://image.tmdb.org/t/p/w500/23hUJh7JdO23SpgUB5oiFDQk2wX.jpg,Howl's Moving Castle,PG,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.",119.0,"Fantasy, Animation, Adventure","Chieko Baisho, Takuya Kimura, Akihiro Miwa, Tatsuya Gashûin, Ryunosuke Kamiki",Hayao Miyazaki,2004.0,8.2,,8.4
https://image.tmdb.org/t/p/w500/8AVb7tyxZRsbKJNOTJHQZl7JYWO.jpg,Monty Python and the Holy Grail,PG,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",91,"Adventure, Comedy, Fantasy","Graham Chapman, John Cleese, Eric Idle, Terry Gilliam, Terry Jones","Terry Jones, Terry Gilliam",1975,8.2,91.0,7.803
https://image.tmdb.org/t/p/w500/u0wpPYjuSt8DIe1Y3Vapnh8jcKE.jpg,The Elephant Man,PG,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",124.0,"Drama, History","Anthony Hopkins, John Hurt, Anne Bancroft, John Gielgud, Wendy Hiller",David Lynch,1980.0,8.2,,8.048
https://image.tmdb.org/t/p/w500/bTdZk3q2DWpBRnLiaaItKFWOVhI.jpg,Dial M for Murder,PG-13,"In this classic German thriller, Hans Beckert, a serial killer who preys on children, becomes the focus of a massive Berlin police manhunt. Beckert's heinous crimes are so repellant and disruptive to city life that he is even targeted by others in the seedy underworld network. With both cops and criminals in pursuit, the murderer soon realizes that people are on his trail, sending him into a tense, panicked attempt to escape justice.",111.0,"Drama, Thriller, Crime","Peter Lorre, Ellen Widmann, Inge Landgut, Otto Wernicke, Theodor Loos",Fritz Lang,1931.0,8.2,100.0,8.1
https://image.tmdb.org/t/p/w500/lNz2Ow0wGCAvzckW7EOjE03KcYv.jpg,Gone with the Wind,G,The spoiled daughter of a Georgia plantation owner conducts a tumultuous romance with a cynical profiteer during the American Civil War and Reconstruction Era.,233.0,"Drama, War, Romance","Vivien Leigh, Clark Gable, Olivia de Havilland, Leslie Howard, Hattie McDaniel",Victor Fleming,1939.0,8.2,,7.9
https://image.tmdb.org/t/p/w500/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,Klaus,PG,"When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",96.0,"Animation, Family, Adventure, Comedy, Fantasy","Jason Schwartzman, J.K. Simmons, Rashida Jones, Joan Cusack, Norm Macdonald",Sergio Pablos,2019.0,8.2,,8.239
https://image.tmdb.org/t/p/w500/vL7Xw04nFMHwnvXRFCmYYAzMUvY.jpg,Rashomon,NR,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",88.0,"Crime, Drama, Mystery","Toshirō Mifune, Machiko Kyō, Takashi Shimura, Masayuki Mori, Minoru Chiaki",Akira Kurosawa,1950.0,8.2,98.0,8.072
https://image.tmdb.org/t/p/w500/kZRSP3FmOcq0xnBulqpUQngJUXY.jpg,Chinatown,R,"Private eye Jake Gittes lives off of the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",130.0,"Crime, Drama, Mystery, Thriller","Jack Nicholson, Faye Dunaway, John Huston, Perry Lopez, John Hillerman",Roman Polanski,1974.0,8.1,98.0,7.913
https://image.tmdb.org/t/p/w500/dkeAwfZzwL3WvToydE3CXiY80E0.jpg,The Secret in Their Eyes,R,"Hoping to put to rest years of unease concerning a past case, retired criminal investigator Benjamín begins writing a novel based on the unsolved mystery of a newlywed’s rape and murder. With the help of a former colleague, judge Irene, he attempts to make sense of the past.",130.0,"Mystery, Thriller, Drama","Ricardo Darín, Soledad Villamil, Pablo Rago, Javier Godino, Guillermo Francella",Juan José Campanella,2009.0,8.2,,7.988
https://image.tmdb.org/t/p/w500/6pJB2t3MbQUy9m5pFIBHXLqnqNd.jpg,"Lock, Stock and Two Smoking Barrels",R,A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,105.0,"Comedy, Crime","Vinnie Jones, Jason Flemyng, Dexter Fletcher, Nick Moran, Jason Statham",Guy Ritchie,1998.0,8.1,,8.115
https://image.tmdb.org/t/p/w500/1avD1JeaRiJX5M4ahPdZPypGoGN.jpg,V for Vendetta,R,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",132.0,"Action, Thriller, Science Fiction","Natalie Portman, Hugo Weaving, Stephen Rea, Stephen Fry, John Hurt",James McTeigue,2006.0,8.1,,7.898
https://image.tmdb.org/t/p/w500/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,Inside Out,PG,"When 11-year-old Riley moves to a new city, her Emotions team up to help her through the transition. Joy, Fear, Anger, Disgust and Sadness work together, but when Joy and Sadness get lost, they must journey through unfamiliar places to get back home.",95.0,"Animation, Family, Adventure, Drama, Comedy","Amy Poehler, Phyllis Smith, Richard Kind, Bill Hader, Lewis Black",Pete Docter,2015.0,8.1,98.0,7.91
https://image.tmdb.org/t/p/w500/uGMM9ZObmPUFrGqcbFMVyv8L1lU.jpg,"Three Billboards Outside Ebbing, Missouri",R,"After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",115.0,"Crime, Drama","Frances McDormand, Woody Harrelson, Sam Rockwell, Lucas Hedges, Abbie Cornish",Martin McDonagh,2017.0,8.1,,8.068
